grid,velocity,spread_rate,lambda,T,D,Y_N2,Y_AR,Y_O,Y_O2,Y_H2,Y_H,Y_OH,Y_H2O2,Y_H2O,Y_HO2,Y_HCO,Y_CH2,Y_CO,Y_CH2O,Y_CO2,Y_CH3,Y_CH4,Y_C2H4,Y_CH3OH,Y_C2H5,Y_C2H6,Y_CH3O,Y_HOCHO,Y_CH3O2,Y_CH3O2H,Y_C2H2,Y_CH2CO,Y_C3H4XA,Y_C3H4XP,Y_C3H5XA,Y_C2H3,Y_CH3CHO,Y_C2H5O2,Y_C3H3,Y_C3H6,Y_C2H3CHO,Y_CH3COCH2,Y_NXC3H7,Y_C3H8,Y_CH3COCH3,Y_IXC3H7O2,Y_NXC3H7O2,Y_C4H6,Y_C4H8X1,Y_IXC4H7,Y_IXC4H8,Y_IXC3H5CHO,Y_IXC3H6CO,Y_IXC4H10,Y_C4H10,Y_IXC3H5CO,Y_IXC4H7OH,Y_IXC4H9O2,Y_TXC4H9O2,Y_PXC4H9O2,Y_C5H9,Y_IXC5H9,Y_AXC5H10,Y_C5H10X1,Y_C6H11,Y_C6H12X1,Y_YXC7H14,Y_NXC7H16,Y_IXC8H18,Y_CH,Y_CH2GSG,Y_CH2OH,Y_HOCH2O,Y_C2H,Y_HCCO,Y_CH2CHO,Y_C2H5O,Y_C2H3O1X2,Y_CH3CO,Y_C3H2,Y_C3H5O,Y_C3H5XT,Y_IXC3H7,Y_C2H3CO,Y_CH2CCH2OH,Y_C4H7,Y_C4H7O,Y_IXC4H7O,Y_IXC4H9,Y_PXC4H9,Y_TXC4H9,Y_TXC4H9O,Y_IXC4H6OH,Y_C4H8OOH1X3,Y_IC4H8O2HXT,Y_TC4H8O2HXI,Y_NEOXC5H11,Y_C5H11X1,Y_C6H13X1,Y_XXC7H13,Y_XC7H13OXZ,Y_C7H15X2,Y_YXC7H15,Y_CXC8H17,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_C,radiative-heat-loss
0.003125,-0.0289900565,60.8569645,-2020.45739,1024.19805,0.419995098,0.432025292,0.00800828072,3.65112611e-12,2.24100977e-05,0.00196072119,2.99082989e-09,8.04270098e-09,5.52303143e-09,0.053367498,7.04116753e-10,1.52006535e-08,1.14034267e-10,0.0341723408,0.000116079542,0.0941899976,1.44818034e-05,0.00865175782,0.00628330568,0.000107347383,1.61675608e-06,0.00380042175,1.90371564e-10,1.13481225e-05,1.0911573e-09,7.67076019e-12,0.0129405816,0.00025604187,0.00545711851,0.00356116035,8.45642272e-05,4.7394272e-07,1.13279975e-05,1.10635676e-11,0.00443252251,0.0209167368,3.10647509e-07,3.90918678e-11,2.5637373e-08,1.37658604e-05,1.58326579e-06,2.65360836e-11,7.09897128e-13,0.000444738273,0.00160354794,0.000870048311,0.0357549299,1.46938741e-05,9.26987286e-07,0.000371315321,2.86249281e-06,3.06872889e-11,9.25588259e-05,6.93656992e-12,4.21705882e-11,6.69496453e-15,5.77450774e-09,6.42987559e-05,0.0153462537,6.59283748e-05,4.16342505e-09,1.31837596e-06,0.00694426047,1.80213225e-10,0.247197747,1.89273909e-16,7.47383821e-13,1.04211276e-07,1.98111143e-15,1.19264201e-11,4.4982727e-08,1.60130837e-09,4.36109101e-14,1.37083066e-16,3.01871528e-10,3.67061009e-07,2.58489319e-13,2.396023e-07,5.34083674e-07,1.81452661e-09,9.57017989e-09,2.4296173e-06,4.78698924e-18,6.31064682e-11,3.00591234e-07,3.69329715e-10,9.01086304e-06,1.1021601e-16,2.54299133e-07,1.71402632e-16,3.54461596e-14,1.75802203e-14,2.91264222e-08,3.10749548e-10,1.13964848e-13,0.000334823021,2.90979093e-16,1.75145065e-13,2.08703618e-08,9.76588178e-08,7.43131846e-13,4.29442968e-10,3.1290392e-09,3.15375022e-05,3.03578949e-14,8.99417158e-05,1.162018e-08,1.57566421e-06,1.11537349e-09,5.99393586e-13,0.000222029565,2.28277455e-11,7.95085728e-16,3.45624094e-05,2.17036002e-07,8.72644766e-05,1.25569266e-10,6.85247244e-16,637064.254
0.00315340909,-0.0337292938,61.5591525,-2020.45739,1043.82688,0.403427897,0.445557354,0.0082623922,4.69775978e-12,2.38695782e-05,0.00201284595,4.58819637e-09,1.30372473e-08,5.62687787e-09,0.0549729877,8.82976249e-10,1.71525852e-08,2.38863195e-10,0.0352560275,0.000119876764,0.0972662263,1.96574306e-05,0.00891398906,0.00648104364,0.000110807422,1.86286653e-06,0.00392347199,2.15271644e-10,1.17244162e-05,1.163262e-09,5.73764343e-12,0.0133545083,0.000263283164,0.00563581543,0.00367159732,9.79085505e-05,6.12197472e-07,1.16926559e-05,9.69782038e-12,0.00458838115,0.0215754462,3.20521599e-07,4.02923391e-11,2.9893214e-08,1.40638316e-05,1.50051985e-06,2.44837253e-11,6.24025234e-13,0.000459175961,0.00165198697,0.000933039261,0.0368695284,1.50844619e-05,9.58666558e-07,0.000383210367,2.94000703e-06,3.38331818e-11,9.57600681e-05,6.35788947e-12,3.59598248e-11,5.67206239e-15,6.03292786e-09,6.43364792e-05,0.0158283358,6.70915778e-05,4.12806608e-09,1.32342274e-06,0.00712537688,1.69706405e-10,0.223503863,5.72703778e-16,1.65189691e-12,1.29078264e-07,2.76138782e-15,2.12078172e-11,6.43566106e-08,1.5868555e-09,5.37067233e-14,1.76392258e-16,3.64516542e-10,4.90473436e-07,2.56185065e-13,2.74885415e-07,6.64098915e-07,1.84797257e-09,1.20062738e-08,2.7762809e-06,5.04960761e-18,4.9203519e-11,3.62579681e-07,4.13653288e-10,1.01218578e-05,1.00792452e-16,1.7491149e-07,1.54975115e-16,3.52515677e-14,1.7010066e-14,3.56541737e-08,2.94048584e-10,1.34892295e-13,0.000351264923,3.24570277e-16,1.89144245e-13,3.03506512e-08,1.10654777e-07,1.00228718e-12,5.41320727e-10,4.14800618e-09,3.24986155e-05,4.96098241e-14,9.2812335e-05,1.16104384e-08,1.62615075e-06,1.39509957e-09,1.03702691e-12,0.000229163531,2.79000821e-11,1.65234407e-15,3.56735549e-05,2.24166699e-07,9.01057112e-05,1.88389449e-10,1.11458522e-15,673301.415
0.00318181818,-0.0386546679,62.226766,-2020.45739,1063.26636,0.388020772,0.458905724,0.00851249337,6.06699914e-12,2.54055303e-05,0.00206423925,6.98680933e-09,2.09936516e-08,5.71421884e-09,0.0565545137,1.11185327e-09,1.97756295e-08,4.79648053e-10,0.0363235503,0.000123641131,0.100289722,2.63030985e-05,0.00916898916,0.00667471009,0.000114207745,2.14464459e-06,0.00404284214,2.52759535e-10,1.20946035e-05,1.23512246e-09,4.31729258e-12,0.013761895,0.000270221185,0.00581067418,0.00377749816,0.000113485203,7.83000434e-07,1.20464733e-05,8.61550609e-12,0.00474382262,0.0222062577,3.30027451e-07,4.16364912e-11,3.49062906e-08,1.43043749e-05,1.41698456e-06,2.27073384e-11,5.57693944e-13,0.000473067923,0.0016965529,0.00100479625,0.0379051261,1.54467563e-05,9.89420071e-07,0.000394276429,3.00816824e-06,3.71625934e-11,9.88695474e-05,5.90717622e-12,3.11468678e-11,4.95673438e-15,6.31471968e-09,6.36228652e-05,0.0162778363,6.79524148e-05,4.07160089e-09,1.32179895e-06,0.00727285707,1.58612122e-10,0.200288341,1.6514464e-15,3.5198413e-12,1.60979636e-07,3.8480263e-15,3.73625137e-11,9.17859662e-08,1.59776347e-09,6.70308052e-14,2.28077198e-16,4.37030206e-10,6.54675178e-07,2.59289066e-13,3.15478008e-07,8.17218198e-07,1.88348352e-09,1.51645496e-08,3.14461626e-06,5.37010331e-18,3.81295565e-11,4.36848579e-07,4.7077912e-10,1.13750914e-05,9.67663139e-17,1.18732988e-07,1.42945172e-16,3.54518749e-14,1.66527176e-14,4.33123102e-08,2.80521142e-10,1.595822e-13,0.000368323759,3.66173196e-16,2.02479771e-13,4.28472275e-08,1.2428601e-07,1.34609073e-12,6.75063815e-10,5.48011976e-09,3.3444838e-05,8.02187239e-14,9.56432577e-05,1.15825248e-08,1.67552024e-06,1.73102846e-09,1.77244662e-12,0.000236175207,3.41993352e-11,3.3807676e-15,3.67621774e-05,2.31205777e-07,9.289598e-05,2.7977895e-10,1.7863997e-15,709670.498
0.00319602273,-0.0411856419,62.547838,-2020.45739,1072.91848,0.380716155,0.465517012,0.00863614432,6.90728104e-12,2.620869e-05,0.00208966097,8.59557536e-09,2.65862091e-08,5.75096227e-09,0.057337013,1.24934254e-09,2.13937843e-08,6.75785038e-10,0.0368516788,0.000125516482,0.101782831,3.02742377e-05,0.00929342262,0.00676991698,0.000115886835,2.2991074e-06,0.0041008458,2.7736264e-10,1.22776829e-05,1.27095976e-09,3.74584453e-12,0.0139632917,0.00027357003,0.00589672109,0.00382859815,0.000122268209,8.82800223e-07,1.22186741e-05,8.15544358e-12,0.00482158835,0.0225088257,3.34635476e-07,4.23478424e-11,3.77278067e-08,1.43985265e-05,1.37481301e-06,2.18876117e-11,5.30238499e-13,0.000479778321,0.00171697113,0.00104465083,0.0383858171,1.56184615e-05,1.00444555e-06,0.000399389342,3.03781814e-06,3.89048926e-11,0.000100387967,5.71408691e-12,2.91021277e-11,4.68047842e-15,6.46080492e-09,6.29416343e-05,0.0164881034,6.82495462e-05,4.03528712e-09,1.31800936e-06,0.00733055604,1.52854148e-10,0.188867341,2.79376922e-15,5.10003961e-12,1.80231893e-07,4.54340896e-15,4.94647859e-11,1.09597541e-07,1.61243347e-09,7.51961926e-14,2.59820056e-16,4.77382386e-10,7.55874216e-07,2.62984085e-13,3.37863478e-07,9.02226732e-07,1.90264597e-09,1.70829768e-08,3.3339268e-06,5.55191192e-18,3.37025223e-11,4.78625716e-07,5.04552509e-10,1.20396705e-05,9.62485701e-17,9.77960127e-08,1.38129718e-16,3.56546872e-14,1.65211863e-14,4.75433612e-08,2.74602714e-10,1.73379833e-13,0.00037705033,3.90402774e-16,2.08754696e-13,5.03114207e-08,1.31205093e-07,1.56083643e-12,7.51273578e-10,6.29665697e-09,3.39127068e-05,1.01586785e-13,9.70454438e-05,1.15617813e-08,1.69978913e-06,1.92305043e-09,2.31369706e-12,0.000239637967,3.78769105e-11,4.87215663e-15,3.72981395e-05,2.3469984e-07,9.42727966e-05,3.40540317e-10,2.26214293e-15,727896.965
0.00321022727,-0.0437600597,62.8606013,-2020.45739,1082.52787,0.373672857,0.472065567,0.00875847584,7.86698567e-12,2.70348464e-05,0.00211480494,1.0535292e-08,3.35510559e-08,5.78271338e-09,0.0581115183,1.40327332e-09,2.32332483e-08,9.3934016e-10,0.0373743821,0.000127383035,0.103258945,3.46936335e-05,0.00941523082,0.00686366297,0.000117546699,2.46160061e-06,0.00415739584,3.06160438e-10,1.24589251e-05,1.30572556e-09,3.25033965e-12,0.0141625242,0.000276825617,0.00598159231,0.00387824677,0.000131737376,9.92615178e-07,1.23868654e-05,7.73567879e-12,0.00489919604,0.0228008193,3.39130169e-07,4.30309474e-11,4.07211719e-08,1.44732755e-05,1.3325155e-06,2.10873477e-11,5.0518466e-13,0.000486297088,0.00173590925,0.00108725241,0.0388372508,1.57838538e-05,1.01919131e-06,0.000404158797,3.06404972e-06,4.06533472e-11,0.000101876779,5.53151544e-12,2.72291332e-11,4.4396016e-15,6.60457069e-09,6.20342495e-05,0.0166872,6.8449666e-05,3.99325357e-09,1.3120761e-06,0.00737608774,1.46980706e-10,0.177613304,4.64030914e-15,7.30306023e-12,2.01845336e-07,5.35339621e-15,6.51855038e-11,1.30512917e-07,1.63258886e-09,8.44256294e-14,2.96211178e-16,5.20077323e-10,8.70811818e-07,2.67783948e-13,3.61437228e-07,9.92053787e-07,1.92137407e-09,1.92368802e-08,3.52438102e-06,5.74167206e-18,3.00784216e-11,5.23024496e-07,5.41331916e-10,1.27164359e-05,9.64342998e-17,8.11281412e-08,1.33751192e-16,3.5874429e-14,1.64010564e-14,5.1981103e-08,2.68987524e-10,1.87864309e-13,0.000385855011,4.16660255e-16,2.1445191e-13,5.85899961e-08,1.37917058e-07,1.80806753e-12,8.33781476e-10,7.2229509e-09,3.43755643e-05,1.28077079e-13,9.84345527e-05,1.15368315e-08,1.72370111e-06,2.13131188e-09,3.00414764e-12,0.000243061363,4.18970993e-11,6.93893149e-15,3.78267739e-05,2.38169005e-07,9.5633074e-05,4.12951154e-10,2.85207177e-15,746137.664
0.00322443182,-0.0463767421,63.1651765,-2020.45739,1092.09719,0.366881736,0.478545727,0.00887938315,8.96297372e-12,2.78856333e-05,0.00213963544,1.28621434e-08,4.21886345e-08,5.80918847e-09,0.0588773526,1.57497025e-09,2.5314165e-08,1.29080505e-09,0.037891199,0.00012924081,0.104716826,3.95806818e-05,0.00953410874,0.00695577552,0.000119185891,2.63123296e-06,0.00421226313,3.39535346e-10,1.26382389e-05,1.33891938e-09,2.81844296e-12,0.0143594138,0.000279981897,0.00606522753,0.00392634012,0.000141932047,1.11305961e-06,1.25504841e-05,7.34873847e-12,0.00497662397,0.0230807484,3.43504084e-07,4.3666908e-11,4.38764684e-08,1.45268047e-05,1.29011842e-06,2.02972638e-11,4.82101363e-13,0.000492601608,0.00175315326,0.00113276071,0.0392556345,1.59432579e-05,1.03364232e-06,0.000408525106,3.08642529e-06,4.23947403e-11,0.000103333376,5.35559339e-12,2.54927462e-11,4.22669154e-15,6.74227257e-09,6.08925943e-05,0.0168739561,6.85448523e-05,3.94489639e-09,1.30382169e-06,0.00740801217,1.41004495e-10,0.166543545,7.59560618e-15,1.03471861e-11,2.26012605e-07,6.29380574e-15,8.55213599e-11,1.54963281e-07,1.6575595e-09,9.47909004e-14,3.37816051e-16,5.6499564e-10,1.00071229e-06,2.73611893e-13,3.86053131e-07,1.08603552e-06,1.93937557e-09,2.16444228e-08,3.71381508e-06,5.93588247e-18,2.72233493e-11,5.69756402e-07,5.8100241e-10,1.339451e-05,9.71694932e-17,6.81439794e-08,1.29683601e-16,3.60927616e-14,1.62813141e-14,5.65845642e-08,2.63526302e-10,2.02919903e-13,0.000394687343,4.44896523e-16,2.19431297e-13,6.76633918e-08,1.44293935e-07,2.09261545e-12,9.22799638e-10,8.27047676e-09,3.48329702e-05,1.6073577e-13,9.98095875e-05,1.15079464e-08,1.74723058e-06,2.35631724e-09,3.88213815e-12,0.000246442515,4.62636527e-11,9.78761809e-15,3.83475066e-05,2.41613634e-07,9.69755421e-05,4.98894691e-10,3.58223995e-15,764389.524
0.00323863636,-0.0490344422,63.4616837,-2020.45739,1101.62974,0.360334047,0.484951647,0.0089987587,1.02146915e-11,2.8762886e-05,0.00216411389,1.56354714e-08,5.28420701e-08,5.83011069e-09,0.0596338149,1.76572934e-09,2.76565369e-08,1.75481582e-09,0.0384016551,0.000131089866,0.106155211,4.49489274e-05,0.00964973167,0.00704606386,0.000120802894,2.80683036e-06,0.0042651862,3.77868163e-10,1.28155333e-05,1.37013398e-09,2.44107351e-12,0.0145537741,0.000283032584,0.00614757139,0.00397277449,0.000152887795,1.2447301e-06,1.27088754e-05,6.98846441e-12,0.00505384517,0.023346944,3.47749314e-07,4.42371578e-11,4.7174497e-08,1.45572483e-05,1.24764967e-06,1.95096827e-11,4.60578431e-13,0.000498666282,0.00176846316,0.00118131158,0.0396368265,1.60969861e-05,1.04778361e-06,0.000412420434,3.10446516e-06,4.41137981e-11,0.000104754803,5.18280876e-12,2.38662699e-11,4.03506346e-15,6.87041439e-09,5.95118605e-05,0.017047098,6.85267424e-05,3.88940717e-09,1.29305959e-06,0.00742480308,1.34939481e-10,0.155676516,1.22581873e-14,1.45096856e-11,2.5291356e-07,7.38013733e-15,1.11668522e-10,1.83400138e-07,1.68662537e-09,1.06349482e-13,3.85222047e-16,6.11965125e-10,1.14665532e-06,2.80394421e-13,4.11527354e-07,1.18329583e-06,1.95641785e-09,2.43217509e-08,3.89969066e-06,6.13056579e-18,2.50814477e-11,6.18397177e-07,6.23279737e-10,1.40622364e-05,9.83179403e-17,5.82731535e-08,1.2580192e-16,3.62905634e-14,1.61526944e-14,6.12989077e-08,2.5808048e-10,2.1835016e-13,0.000403481042,4.75013407e-16,2.23548297e-13,7.74836861e-08,1.50175637e-07,2.41983368e-12,1.01849935e-09,9.45093643e-09,3.52844667e-05,2.00728775e-13,0.000101169547,1.14754905e-08,1.77035144e-06,2.59842641e-09,4.99239396e-12,0.000249778478,5.09731008e-11,1.36793699e-14,3.88597449e-05,2.45034639e-07,9.82988871e-05,6.00424915e-10,4.48403994e-15,782651.166
0.00325284091,-0.0517318459,63.7502422,-2020.45739,1111.12947,0.354021424,0.491277291,0.00911649216,1.16448234e-11,2.96686542e-05,0.00218819864,1.89182363e-08,6.59031018e-08,5.84521585e-09,0.0603801793,1.97680741e-09,3.02801151e-08,2.36070776e-09,0.0389052627,0.000132930281,0.107572816,5.08049443e-05,0.00976175596,0.00713431704,0.000122396106,2.98691933e-06,0.0043158689,4.21521111e-10,1.29907149e-05,1.3989781e-09,2.11099375e-12,0.0147454107,0.000285971175,0.00622857465,0.00401744756,0.000164634597,1.38819666e-06,1.28612777e-05,6.64967057e-12,0.00513082587,0.0235975494,3.51857408e-07,4.47234915e-11,5.05887281e-08,1.45627218e-05,1.20513881e-06,1.87184798e-11,4.40259437e-13,0.000504462155,0.00178157145,0.00123300821,0.0399763498,1.62453215e-05,1.0616002e-06,0.000415768749,3.11764971e-06,4.57936595e-11,0.000106137668,5.01023598e-12,2.23291156e-11,3.85912669e-15,6.9854116e-09,5.78911619e-05,0.0172052437,6.83865898e-05,3.82578777e-09,1.2795963e-06,0.00742486869,1.2880103e-10,0.145031805,1.95026246e-14,2.01384979e-11,2.82706174e-07,8.6278965e-15,1.45068012e-10,2.16288085e-07,1.71900481e-09,1.19139747e-13,4.39025544e-16,6.6075792e-10,1.30954697e-06,2.88050369e-13,4.37631288e-07,1.28274318e-06,1.97226146e-09,2.72818082e-08,4.07909349e-06,6.32110811e-18,2.35815272e-11,6.68405789e-07,6.67755958e-10,1.47070633e-05,9.97517444e-17,5.09787621e-08,1.21996453e-16,3.64496465e-14,1.60071625e-14,6.60581315e-08,2.52522195e-10,2.33905084e-13,0.000412152037,5.06857569e-16,2.26657353e-13,8.79733332e-08,1.5538977e-07,2.79559733e-12,1.12100394e-09,1.07760096e-08,3.5729578e-05,2.49354476e-13,0.000102513431,1.14399352e-08,1.79303708e-06,2.85782798e-09,6.38735812e-12,0.000253066242,5.60136101e-11,1.89385311e-14,3.93628779e-05,2.48433565e-07,9.96017496e-05,7.19749914e-10,5.59522634e-15,800923.002
0.00326704545,-0.0544675734,64.0309704,-2020.45739,1120.60103,0.347935858,0.497516443,0.00923247058,1.32799764e-11,3.06052146e-05,0.00221184501,2.27761266e-08,8.18138881e-08,5.85425931e-09,0.0611156965,2.20941095e-09,3.32040883e-08,3.14286659e-09,0.0394015213,0.000134762124,0.108968334,5.71473125e-05,0.00986982052,0.00722030225,0.000123963828,3.16972582e-06,0.00436397876,4.70822991e-10,1.31636872e-05,1.4250662e-09,1.82220298e-12,0.0149341199,0.000288790975,0.00630819547,0.00406025963,0.000177194714,1.54399269e-06,1.30068081e-05,6.32801663e-12,0.00520752387,0.0238305152,3.55819289e-07,4.51085072e-11,5.40856847e-08,1.45413595e-05,1.1626172e-06,1.79191204e-11,4.20843736e-13,0.000509956546,0.00179218208,0.00128791158,0.0402694208,1.63885026e-05,1.07507717e-06,0.000418486196,3.12542395e-06,4.7416303e-11,0.000107478057,4.83554766e-12,2.08655527e-11,3.69425538e-15,7.08354987e-09,5.60340794e-05,0.0173468996,6.81153508e-05,3.75288974e-09,1.26323433e-06,0.00740658072,1.2260601e-10,0.134630087,3.05815294e-14,2.76634475e-11,3.15516444e-07,1.00522647e-14,1.87439332e-10,2.54095278e-07,1.75384954e-09,1.33175604e-13,4.99816358e-16,7.11090575e-10,1.49007991e-06,2.96487069e-13,4.64091512e-07,1.38308092e-06,1.986657e-09,3.05335923e-08,4.24875453e-06,6.50227043e-18,2.2643473e-11,7.19131889e-07,7.1389772e-10,1.53157313e-05,1.01347416e-16,4.57711976e-08,1.1817406e-16,3.65533124e-14,1.58378046e-14,7.07863572e-08,2.46735499e-10,2.49285557e-13,0.000420596815,5.40213504e-16,2.28617289e-13,9.90233664e-08,1.59759705e-07,3.22628541e-12,1.23038184e-09,1.22570488e-08,3.61678108e-05,3.08039183e-13,0.00010384024,1.14018694e-08,1.81526043e-06,3.13451416e-09,8.12807057e-12,0.000256302731,6.13645461e-11,2.59594567e-14,3.98562775e-05,2.51812675e-07,0.000100882723,8.59204197e-10,6.96110989e-15,819207.313
0.00328125,-0.0572401813,64.3039857,-2020.45739,1130.04978,0.342069667,0.503662726,0.00934657866,1.51514714e-11,3.15750802e-05,0.00223500528,2.72761332e-08,1.01066422e-07,5.85702385e-09,0.0618395954,2.46468578e-09,3.64466103e-08,4.14082558e-09,0.0398899193,0.000136585426,0.11034044,6.39656954e-05,0.00997354901,0.00730376322,0.000125504244,3.35318384e-06,0.00440914654,5.26051898e-10,1.33343475e-05,1.44802373e-09,1.56963362e-12,0.0151196888,0.000291485139,0.00638640074,0.0041011151,0.000190580258,1.71260256e-06,1.31444467e-05,6.01990693e-12,0.00528388688,0.0240435993,3.59625163e-07,4.5376013e-11,5.76249052e-08,1.44913598e-05,1.12011817e-06,1.71085513e-11,4.02080747e-13,0.000515112725,0.00179997029,0.00134603027,0.0405109951,1.6526712e-05,1.08819963e-06,0.000420481937,3.12720471e-06,4.89628584e-11,0.000108771422,4.65696926e-12,1.94638027e-11,3.53663051e-15,7.1610314e-09,5.39490914e-05,0.0174704597,6.77038033e-05,3.66947493e-09,1.24377635e-06,0.0073683119,1.16372849e-10,0.124493037,4.72508272e-14,3.76063366e-11,3.51427202e-07,1.16675707e-14,2.40810665e-10,2.97281112e-07,1.7902422e-09,1.48441047e-13,5.68158565e-16,7.62624248e-10,1.688679e-06,3.05597847e-13,4.9059154e-07,1.48281957e-06,1.99934498e-09,3.40812289e-08,4.40509235e-06,6.6682667e-18,2.21839574e-11,7.69822467e-07,7.61039041e-10,1.58745578e-05,1.02984155e-16,4.22169334e-08,1.14257287e-16,3.65865347e-14,1.56387982e-14,7.53991771e-08,2.40617655e-10,2.64146319e-13,0.000428691237,5.74796446e-16,2.29296875e-13,1.10492382e-07,1.63111744e-07,3.71874063e-12,1.3466398e-09,1.39047134e-08,3.65986555e-05,3.7832371e-13,0.000105148988,1.13620108e-08,1.83699413e-06,3.42825784e-09,1.02847519e-11,0.000259484817,6.69959165e-11,3.52096784e-14,4.03393003e-05,2.5517504e-07,0.000102140358,1.02120745e-09,8.63594825e-15,837508.295
0.00329545455,-0.0600481666,64.5694041,-2020.45739,1139.48177,0.336415474,0.509709627,0.00945869934,1.72962227e-11,3.25810064e-05,0.00225762889,3.24846773e-08,1.2419909e-07,5.85332818e-09,0.0625510874,2.74370742e-09,4.00241933e-08,5.39902784e-09,0.0403699357,0.000138400141,0.111687798,7.12400491e-05,0.0100725528,0.00738441921,0.000127015408,3.53495332e-06,0.00445096712,5.87414734e-10,1.35025851e-05,1.46749494e-09,1.34895879e-12,0.0153018947,0.00029404674,0.00646316743,0.00413992403,0.000204790441,1.894446e-06,1.32730229e-05,5.7224029e-12,0.00535985084,0.0242343743,3.63264421e-07,4.55113881e-11,6.11589885e-08,1.44110354e-05,1.07767716e-06,1.62850561e-11,3.83764158e-13,0.000519889632,0.00180458329,0.00140730997,0.0406958321,1.66600666e-05,1.10095276e-06,0.000421659552,3.12239108e-06,5.04138683e-11,0.000110012461,4.47322934e-12,1.81153182e-11,3.38311433e-15,7.21405168e-09,5.16498454e-05,0.0175742088,6.71427045e-05,3.57429443e-09,1.22103049e-06,0.0073084822,1.10121536e-10,0.114643164,7.19167799e-14,5.05886861e-11,3.90465795e-07,1.34866071e-14,3.07544031e-10,3.46280949e-07,1.82719652e-09,1.6488477e-13,6.44567456e-16,8.14965076e-10,1.90543829e-06,3.15259748e-13,5.16774505e-07,1.5802941e-06,2.01005472e-09,3.79228502e-08,4.54427803e-06,6.81288617e-18,2.21210454e-11,8.19631674e-07,8.08376542e-10,1.63697722e-05,1.04543461e-16,3.99424107e-08,1.10183513e-16,3.65360697e-14,1.54053992e-14,7.98053831e-08,2.34080468e-10,2.78101117e-13,0.000436290002,6.10245823e-16,2.28580522e-13,1.22206643e-07,1.65282725e-07,4.28020233e-12,1.46971686e-09,1.57285423e-08,3.70215881e-05,4.61841036e-13,0.000106438704,1.13212146e-08,1.8582106e-06,3.73859294e-09,1.29370745e-11,0.000262609332,7.28678228e-11,4.7227254e-14,4.0811291e-05,2.58524628e-07,0.000103373159,1.20820752e-09,1.06845626e-14,855832.07
0.00330965909,-0.0628899715,64.8273404,-2020.45739,1148.90373,0.330966178,0.515650545,0.00956871449,1.97576734e-11,3.36259948e-05,0.00227966272,3.84652711e-08,1.51789629e-07,5.84303598e-09,0.0632493709,3.04747124e-09,4.39509655e-08,6.96615404e-09,0.0408410438,0.000140206116,0.113009068,7.89399911e-05,0.0101664346,0.00746196436,0.000128495224,3.71244679e-06,0.00448900208,6.550235e-10,1.36682787e-05,1.48314991e-09,1.15644985e-12,0.015480505,0.000296468835,0.00653848389,0.00417660382,0.000219808518,2.08985851e-06,1.33912026e-05,5.4331464e-12,0.00543533834,0.0244002408,3.66725549e-07,4.55019012e-11,6.46338447e-08,1.42988707e-05,1.03533182e-06,1.54481173e-11,3.65727081e-13,0.000524241717,0.00180564231,0.00147162294,0.0408185785,1.67886103e-05,1.11332174e-06,0.000421919054,3.11037801e-06,5.17495263e-11,0.00011119499,4.2835131e-12,1.68141915e-11,3.23115741e-15,7.23889232e-09,4.91552273e-05,0.0176563283,6.64229891e-05,3.46618156e-09,1.19481701e-06,0.0072256131,1.03873566e-10,0.105103609,1.07798346e-13,6.73354924e-11,4.32590775e-07,1.55197996e-14,3.90352046e-10,4.01487881e-07,1.86366088e-09,1.82415099e-13,7.29482615e-16,8.67664721e-10,2.1400533e-06,3.25331337e-13,5.42246754e-07,1.67368832e-06,2.01850274e-09,4.20493374e-08,4.662324e-06,6.92965688e-18,2.23774808e-11,8.67634559e-07,8.54969367e-10,1.67878865e-05,1.05909721e-16,3.86336033e-08,1.05904336e-16,3.63905425e-14,1.51339329e-14,8.39091114e-08,2.27051606e-10,2.90730859e-13,0.000443227003,6.46119931e-16,2.26374002e-13,1.33961482e-07,1.66128027e-07,4.918208e-12,1.59947896e-09,1.77364696e-08,3.74360737e-05,5.60283743e-13,0.000107708449,1.12804814e-08,1.87888225e-06,4.06479928e-09,1.617403e-11,0.000265673083,7.89300363e-11,6.26098057e-14,4.12715868e-05,2.6186639e-07,0.0001045796,1.42260584e-09,1.31842131e-14,874186.655
