,Temp,Grid,S_L,Y_IXC8H18,Y_CO,Y_O2,Y_NO,Y_CO2,Y_H2O,HRR,C_P,lambda
73,901.5059425431128,0.00987109375,0.6900184879319576,0.03336078978640689,0.016787007500738912,0.1631893206245432,1.2260531270563759e-06,0.023206216062029498,1.7838678602020702e-07,47990995.859178744,1285.1977923692552,0.06311994702695206
74,909.2678669627005,0.009873828125000001,0.6962696748067388,0.032852488057555536,0.017017050988659414,0.16244206639448971,1.2499406997738286e-06,0.023606043696755605,1.9350396333507584e-07,49577964.63876211,1287.4730569022736,0.063608316705311
75,917.0775382873275,0.0098765625,0.7025683476425145,0.03233182984779345,0.01724908041708574,0.16169019576846197,1.2740847899330462e-06,0.02401075236158651,2.0979613646462843e-07,51428733.91957805,1289.7018890186164,0.06409939601779965
76,924.9345938134016,0.009879296874999999,0.7089144468620981,0.03179881952869918,0.017483097114341796,0.16093368802166788,1.2984817171538741e-06,0.024420373638361675,2.2735387214510159e-07,53530137.54832746,1291.8806477829294,0.06459315318888863
77,932.8386374034199,0.00988203125,0.7153078799954469,0.031253484678503925,0.017719101785922325,0.16017252567811663,1.323127789717121e-06,0.02483493894548122,2.462766442621364e-07,55941059.55294312,1294.0055495906402,0.06508955435602012
78,940.7892456844478,0.009884765625,0.7217485427834497,0.030695877922465118,0.01795709458420744,0.15940669419321335,1.3480193282230846e-06,0.02525447964595838,2.666740011595927e-07,58624532.08685171,1296.0726710305264,0.06558856393812801
79,948.7859589820736,0.0098875,0.7282362935842506,0.03012607925482414,0.018197074838160725,0.15863618294423595,1.3731526886864702e-06,0.025679026820797188,2.8866680113416657e-07,61642923.68652749,1298.0779468641379,0.06609014406636629
80,956.8282901402038,0.009890234375000001,0.7347709749265732,0.029544198131983297,0.018439041086651235,0.15786098445386387,1.3985242824907163e-06,0.026108611337394262,3.1238858556362e-07,64942542.93051803,1300.01717517457,0.06659425509163502
81,964.9157143745734,0.00989296875,0.7413523872910397,0.028950376067511694,0.018682990784771855,0.15708109502392778,1.424130598582516e-06,0.026543263609827398,3.3798699049437656e-07,68599869.79808629,1301.8860163863108,0.0671008549443039
82,973.0476794923583,0.009895703124999999,0.7479803104706172,0.02834478898977829,0.018928920303362518,0.15629651373993536,1.449968219611918e-06,0.026983013631592934,3.656252762042933e-07,72562210.02033795,1303.6799995839826,0.06760989971807559
83,981.2235927440082,0.0098984375,0.754654476116195,0.027727650102381336,0.019176824625520977,0.155507243226682,1.4760338442880794e-06,0.02742789074335481,3.954838586364839e-07,77000719.82527341,1305.3945211427952,0.06812134286107885
84,997.7045095380195,0.00990390625,0.7681369152980227,0.026464516764323622,0.019676478292094686,0.1539212251904059,1.5286225766937244e-06,0.028329404132844203,4.6216267906397135e-07,86476365.59346941,1308.5708876076608,0.0691509899403226
85,1014.352328712098,0.009909375,0.7817986313360032,0.025159977156676713,0.02018379661665827,0.15231674418214075,1.5820726607212475e-06,0.02925139008400773,5.402749734973009e-07,97810842.21595797,1311.4579519733575,0.07018955236804833
86,1031.1611021710885,0.00991484375,0.7956359275798076,0.023817310946711048,0.020698674466445362,0.1506938839793838,1.6363637350787905e-06,0.030194042278680357,6.319994746724339e-07,111176740.64081144,1314.17795320055,0.07123657642404192
87,1048.124196740907,0.0099203125,0.8096442001317469,0.022440650226078714,0.02122096672790451,0.14905276001150422,1.691478735086343e-06,0.031157532481437027,7.399390364369062e-07,126921059.70974861,1316.730683213249,0.07229156210462336
88,1065.2341940598415,0.00992578125,0.8238177806974901,0.0210350700449776,0.021750480030791542,0.14739351811700338,1.7474044383784982e-06,0.032142005470667104,8.671727589886506e-07,145431893.19067496,1319.114336377002,0.07335395681811058
89,1082.4827753335242,0.009931249999999999,0.8381497647644673,0.019606668579754367,0.022286963376670004,0.14571633527554018,1.8041320676637064e-06,0.03314757347011374,1.0173069173935124e-06,167131827.6575678,1321.3286747115883,0.07442314830207578
90,1099.860600403321,0.00993671875,0.8526318332238696,0.018162627734939013,0.022830097601314544,0.14402142198732065,1.8616579783290187e-06,0.034174310069292044,1.1945217483833142e-06,192483079.53361398,1323.3752044705288,0.07549845732079156
91,1117.3571786376112,0.0099421875,0.8672540697322184,0.016711243215223406,0.023379483690602713,0.14230902729067388,1.919984455175621e-06,0.03522224371969728,1.4036098561505167e-06,221993935.26594377,1325.257333895094,0.07657913005621986
92,1134.9607296076592,0.009947656249999999,0.8820047784151084,0.015261911753905648,0.023934630037234898,0.14057944749899196,1.9791206336167412e-06,0.03629135096083285,1.6500012085395803e-06,256222705.03081378,1326.980496202352,0.07766433017207908
93,1152.6580325991947,0.009953125,0.8968703083457624,0.013825062561261115,0.024494938788074527,0.13883303942763023,2.0390835474770805e-06,0.037381549584615786,1.9397694699707355e-06,295777157.3788443,1328.552219974629,0.07875313062623696
94,1170.434265561746,0.00995859375,0.9118348931120188,0.012412020523601693,0.025059691494943775,0.13707023846110597,2.0998992885501047e-06,0.03849269199188757,2.27961456860371e-06,341310002.8240693,1329.9821284386016,0.07984450542078145
95,1188.2728354931462,0.009964062499999999,0.9268805148697085,0.011034790661546907,0.02562803435125312,0.13529158143316605,2.1616042431763557e-06,0.039624559030923455,2.676816709290457e-06,393509382.05186164,1331.2818497217322,0.08093732157089283
96,1206.1552035560424,0.00996953125,0.9419868029158229,0.009705757277533705,0.02619896337816817,0.1334977339916511,2.22424634969766e-06,0.04077685463087062,3.1391574912628928e-06,453084571.5671964,1332.4648225290027,0.08203033164012935
97,1224.0607096422282,0.009975,0.9571309765634873,0.008437297434324512,0.02677131002080414,0.13168952184931393,2.2878862994591504e-06,0.04194920154451479,3.6748045909705463e-06,520743814.5906056,1333.5459863994256,0.08312216723824062
98,1241.9664030979168,0.009980468749999999,0.9722878413681822,0.007241317018177615,0.02734372772712157,0.12986796500583675,2.3525985849363078e-06,0.043141138483173816,4.292157954042241e-06,597162492.2946999,1334.5413533264457,0.08421133393093433
99,1259.846889141106,0.0099859375,0.9874298462729559,0.006128728355355287,0.027914680203063667,0.1280343136035676,2.4184722833487207e-06,0.044352118850484984,4.999657817231853e-06,682937070.2781942,1335.4674682369723,0.08529620808133662
100,1277.6742042940782,0.00999140625,1.002527207305536,0.005108900310351613,0.028482432151840438,0.12619008354171335,2.485611454492224e-06,0.0455815111540276,5.805558038644448e-06,778522789.6899008,1336.3407792833195,0.08637503623884213
101,1295.4177387154832,0.009996874999999999,1.0175481010918268,0.004189123473988627,0.029045043390264563,0.12433708938050464,2.5541350290306263e-06,0.04682860099447114,6.7176716942581436e-06,884152517.6932075,1337.1769540366397,0.08744593780425543
102,1313.0442281154642,0.01000234375,1.032458928865331,0.003374142273471792,0.029600367266616037,0.12247747154433919,2.6241760696250706e-06,0.0480925943144238,7.743099018734544e-06,999739565.3380738,1337.990192557069,0.08850691181067562
